"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"5171";"Caslano";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5176";"Comano";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5180";"Cureglia";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5181";"Curio";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5186";"Grancia";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5187";"Gravesano";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5189";"Lamone";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5192";"Lugano";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5193";"Magliaso";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5194";"Manno";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5196";"Massagno";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5198";"Melide";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5199";"Mezzovico-Vira";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5200";"Miglieglia";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5203";"Morcote";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5205";"Muzzano";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5206";"Neggio";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5207";"Novaggio";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5208";"Origlio";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5210";"Paradiso";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5212";"Ponte Capriasca";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5214";"Porza";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5216";"Pura";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5221";"Savosa";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5225";"Sorengo";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5226";"Capriasca";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5227";"Torricella-Taverne";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5230";"Vernate";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5231";"Vezia";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5233";"Vico Morcote";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5236";"Collina d'Oro";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5237";"Alto Malcantone";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5238";"Monteceneri";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5239";"Tresa";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5240";"Val Mara";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5242";"Balerna";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5249";"Castel San Pietro";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5250";"Chiasso";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5251";"Coldrerio";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5254";"Mendrisio";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5257";"Morbio Inferiore";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5260";"Novazzano";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5263";"Riva San Vitale";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5266";"Stabio";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5268";"Vacallo";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5269";"Breggia";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5281";"Biasca";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5287";"Riviera";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5304";"Bosco/Gurin";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5307";"Campo (Vallemaggia)";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5309";"Cerentino";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5310";"Cevio";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5315";"Linescio";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5317";"Maggia";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5323";"Lavizzara";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5324";"Avegno Gordevio";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5396";"Terre di Pedemonte";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5397";"Centovalli";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5398";"Gambarogno";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5399";"Verzasca";"Sprachgebiete";3;"Sprachgebiete";"A";"Normaler Wert";"Italienisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5401";"Aigle";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5402";"Bex";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5403";"Chessel";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5404";"Corbeyrier";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5405";"Gryon";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5406";"Lavey-Morcles";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5407";"Leysin";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5408";"Noville";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5409";"Ollon";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5410";"Ormont-Dessous";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5411";"Ormont-Dessus";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5412";"Rennaz";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5413";"Roche (VD)";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5414";"Villeneuve (VD)";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5415";"Yvorne";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5422";"Aubonne";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"5423";"Ballens";"Sprachgebiete";2;"Sprachgebiete";"A";"Normaler Wert";"Französisches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
